hour;linkID;link_type;start_node;end_node;flowrate;velocity;status
0:00:00;10101;Pipe;8596;8598;0.03527750;0.48347942;1
0:00:00;10103;Pipe;8598;8600;0.03230350;0.44272064;1
0:00:00;10105;Pipe;8600;8602;0.03166400;0.43395627;1
0:00:00;10107;Pipe;8598;8604;0.00280900;0.08661926;1
0:00:00;10109;Pipe;8604;8606;0.00264400;0.08153126;1
0:00:00;10111;Pipe;8606;8608;0.00200450;0.06181143;1
0:00:00;10113;Pipe;8608;8610;0.00140450;0.04330963;1
0:00:00;10115;Pipe;8610;8612;0.00123950;0.03822163;1
0:00:00;10117;Pipe;8612;8614;0.00060000;0.01850180;1
0:00:00;10119;Pipe;8602;8616;0.03106400;0.61305588;1
0:00:00;10121;Pipe;8616;8618;0.03089900;0.60979956;1
0:00:00;10123;Pipe;8618;8620;0.03025950;0.59717887;1
0:00:00;10125;Pipe;8620;8622;0.02965950;0.58533772;1
0:00:00;10127;Pipe;8622;8624;0.02949450;0.58208140;1
0:00:00;10129;Pipe;8624;8626;0.02885500;0.56946071;1
0:00:00;10131;Pipe;8626;8628;0.02825500;0.55761956;1
0:00:00;10133;Pipe;8628;8630;0.01752219;0.34580486;1
0:00:00;10135;Pipe;8630;8632;0.01688269;0.33318417;1
0:00:00;10137;Pipe;8632;8634;0.01628269;0.32134302;1
0:00:00;10139;Pipe;8634;8636;0.01611769;0.31808670;1
0:00:00;10141;Pipe;8636;8638;0.01547819;0.30546601;1
0:00:00;10143;Pipe;8638;8640;0.01487819;0.29362485;1
0:00:00;10145;Pipe;8640;8642;0.00471043;0.09296161;1
0:00:00;10147;Pipe;8628;8644;0.01056781;0.32587247;1
0:00:00;10149;Pipe;8644;8646;0.00996781;0.30737067;1
0:00:00;10151;Pipe;8646;8648;0.00980281;0.30228267;1
0:00:00;10153;Pipe;8648;8650;0.00697674;0.21513717;1
0:00:00;10155;Pipe;8650;8652;0.00637674;0.19663537;1
0:00:00;10157;Pipe;8652;8654;0.00621174;0.19154737;1
0:00:00;10159;Pipe;8654;8656;0.00557224;0.17182754;1
0:00:00;10161;Pipe;8656;8658;0.00497224;0.15332574;1
0:00:00;10163;Pipe;8658;8660;0.00480724;0.14823775;1
0:00:00;10165;Pipe;8660;8662;0.00076500;0.02358979;1
0:00:00;10167;Pipe;8662;8664;0.00016500;0.00508799;1
0:00:00;10169;Pipe;8660;8666;0.00340274;0.10492812;1
0:00:00;10171;Pipe;8666;8668;0.00276324;0.08520828;1
0:00:00;10173;Pipe;8668;8670;0.00216324;0.06670648;1
0:00:00;10175;Pipe;8670;8672;0.00199824;0.06161849;1
0:00:00;10177;Pipe;8672;8674;-0.00298026;0.09190019;1
0:00:00;10179;Pipe;8674;8676;-0.00358026;0.11040199;1
0:00:00;10181;Pipe;8676;8678;-0.00374526;0.11548998;1
0:00:00;10183;Pipe;8678;8680;-0.00642876;0.19823928;1
0:00:00;10185;Pipe;8680;8682;-0.00702876;0.21674108;1
0:00:00;10187;Pipe;8682;8684;-0.00876326;0.27022670;1
0:00:00;10189;Pipe;8684;8686;-0.00940276;0.28994653;1
0:00:00;10191;Pipe;8686;8640;-0.01000276;0.30844833;1
0:00:00;10193;Pipe;8642;8688;0.00080450;0.02480783;1
0:00:00;10195;Pipe;8642;8690;0.00326643;0.10072485;1
0:00:00;10197;Pipe;8690;8692;0.00262693;0.08100501;1
0:00:00;10199;Pipe;8692;8694;0.00202693;0.06250321;1
0:00:00;10201;Pipe;8694;8696;0.00186193;0.05741522;1
0:00:00;10203;Pipe;8696;8698;-0.00142157;0.04383588;1
0:00:00;10205;Pipe;8698;8700;-0.00202157;0.06233768;1
0:00:00;10207;Pipe;8700;8648;-0.00218657;0.06742567;1
0:00:00;10209;Pipe;8696;8702;0.00264400;0.08153126;1
