hour;linkID;link_type;start_node;end_node;flowrate;velocity;status
0:00:00;550000;Pipe;880000;880814;-0.05466923;1.07891107;1
0:00:00;550001;Pipe;880100;880112;-0.00006295;0.03105973;1
0:00:00;550002;Pipe;880096;880097;-0.00002137;0.00263544;1
0:00:00;550003;Pipe;880479;880714;-0.02101844;1.15223416;1
0:00:00;550004;Pipe;880464;880477;0.04673001;1.44098197;1
0:00:00;550005;Pipe;880136;880759;0.00035483;0.01094168;1
0:00:00;550006;Pipe;880312;880143;-0.00910857;0.17975992;1
0:00:00;550007;Pipe;880449;880409;-0.00031600;0.01732324;1
0:00:00;550008;Pipe;880148;880092;-0.00428431;0.52845001;1
0:00:00;550009;Pipe;880690;880741;0.00002434;0.01200879;1
0:00:00;550010;Pipe;880812;880428;0.14790836;4.56095141;1
0:00:00;550011;Pipe;880534;880453;-0.00135922;0.07451244;1
0:00:00;550012;Pipe;880719;880690;-0.01054415;0.57803165;1
0:00:00;550013;Pipe;880098;880099;0.00002200;0.01085236;1
0:00:00;550014;Pipe;880175;880237;-0.01014192;0.55598176;1
0:00:00;550015;Pipe;880142;880255;-0.00969696;0.53158881;1
0:00:00;550016;Pipe;880185;880745;0.00007211;0.00142302;1
0:00:00;550017;Pipe;880030;880391;-0.03008190;0.59367391;1
0:00:00;550018;Pipe;880270;880717;0.00154580;0.08474117;1
0:00:00;550019;Pipe;880714;880535;-0.01762627;0.96627444;1
0:00:00;550020;Pipe;880396;880131;0.00311855;0.38465881;1
0:00:00;550021;Pipe;880721;880510;0.00222825;0.12215319;1
0:00:00;550022;Pipe;880198;880149;0.08567477;1.69081329;1
0:00:00;550023;Pipe;880482;880567;-0.02496521;0.49269468;1
0:00:00;550024;Pipe;880101;880102;0.00447801;0.55234124;1
0:00:00;550025;Pipe;880416;880062;0.03144056;1.72357605;1
0:00:00;550026;Pipe;880056;880746;0.00001904;0.00104404;1
0:00:00;550027;Pipe;880454;880394;-0.00870642;0.26847420;1
0:00:00;550028;Pipe;880438;880747;0.00005626;0.00308428;1
0:00:00;550029;Pipe;880676;880624;0.00479484;0.59142142;1
0:00:00;550030;Pipe;880290;880706;0.00006808;0.00373207;1
0:00:00;550031;Pipe;880175;880687;-0.00358032;1.76646459;1
0:00:00;550032;Pipe;880618;880496;0.00727203;0.39865399;1
0:00:00;550033;Pipe;880297;880273;0.01563285;0.85699520;1
0:00:00;550034;Pipe;880724;880451;-0.06582188;2.02970521;1
0:00:00;550035;Pipe;880103;880104;0.00010827;0.00593543;1
0:00:00;550036;Pipe;880748;880216;0.00003131;0.00171650;1
0:00:00;550037;Pipe;880328;880574;0.00004749;0.00260331;1
0:00:00;550038;Pipe;880624;880346;0.00618231;0.76255864;1
0:00:00;550039;Pipe;880730;880440;0.00000046;0.00002521;1
0:00:00;550040;Pipe;880685;880733;-0.00003993;0.00218916;1
0:00:00;550041;Pipe;880450;880336;0.01062938;1.31108386;1
0:00:00;550042;Pipe;880336;880672;0.01485431;0.81431521;1
0:00:00;550043;Pipe;880351;880672;-0.09231840;2.84676085;1
0:00:00;550044;Pipe;880336;880351;0.00739336;0.91193591;1
