hour;linkID;link_type;start_node;end_node;flowrate;velocity;status
0:00:00;550000;Pipe;880000;880814;-0.05401763;1.06605155;1
0:00:00;550001;Pipe;880100;880112;-0.00001499;0.00739590;1
0:00:00;550002;Pipe;880096;880097;-0.00000550;0.00067865;1
0:00:00;550003;Pipe;880479;880714;-0.02092618;1.14717648;1
0:00:00;550004;Pipe;880464;880477;0.04721953;1.45607705;1
0:00:00;550005;Pipe;880136;880759;0.00035841;0.01105198;1
0:00:00;550006;Pipe;880312;880143;-0.00939270;0.18536735;1
0:00:00;550007;Pipe;880449;880409;-0.00033931;0.01860080;1
0:00:00;550008;Pipe;880148;880092;-0.00431450;0.53217365;1
0:00:00;550009;Pipe;880690;880741;0.00002070;0.01021468;1
0:00:00;550010;Pipe;880812;880428;0.14669232;4.52345309;1
0:00:00;550011;Pipe;880534;880453;-0.00137474;0.07536353;1
0:00:00;550012;Pipe;880719;880690;-0.01049264;0.57520811;1
0:00:00;550013;Pipe;880098;880099;0.00001603;0.00790925;1
0:00:00;550014;Pipe;880175;880237;-0.01036588;0.56825893;1
0:00:00;550015;Pipe;880142;880255;-0.00964393;0.52868150;1
0:00:00;550016;Pipe;880185;880745;0.00001078;0.00021280;1
0:00:00;550017;Pipe;880030;880391;-0.03012049;0.59443540;1
0:00:00;550018;Pipe;880270;880717;0.00155799;0.08540916;1
0:00:00;550019;Pipe;880714;880535;-0.01766793;0.96855827;1
0:00:00;550020;Pipe;880396;880131;0.00312332;0.38524706;1
0:00:00;550021;Pipe;880721;880510;0.00211817;0.11611857;1
0:00:00;550022;Pipe;880198;880149;0.08512400;1.67994360;1
0:00:00;550023;Pipe;880482;880567;-0.02468352;0.48713554;1
0:00:00;550024;Pipe;880101;880102;0.00453471;0.55933512;1
0:00:00;550025;Pipe;880416;880062;0.03185081;1.74606578;1
0:00:00;550026;Pipe;880056;880746;0.00000411;0.00022541;1
0:00:00;550027;Pipe;880454;880394;-0.00891197;0.27481258;1
0:00:00;550028;Pipe;880438;880747;0.00000703;0.00038532;1
0:00:00;550029;Pipe;880676;880624;0.00483249;0.59606546;1
0:00:00;550030;Pipe;880290;880706;0.00005176;0.00283733;1
0:00:00;550031;Pipe;880175;880687;-0.00358201;1.76729820;1
0:00:00;550032;Pipe;880618;880496;0.00712148;0.39040065;1
0:00:00;550033;Pipe;880297;880273;0.01552652;0.85116629;1
0:00:00;550034;Pipe;880724;880451;-0.06593403;2.03316378;1
0:00:00;550035;Pipe;880103;880104;0.00014346;0.00786453;1
0:00:00;550036;Pipe;880748;880216;0.00001749;0.00095873;1
0:00:00;550037;Pipe;880328;880574;0.00001020;0.00055926;1
0:00:00;550038;Pipe;880624;880346;0.00622295;0.76757159;1
0:00:00;550039;Pipe;880730;880440;0.00000042;0.00002282;1
0:00:00;550040;Pipe;880685;880733;-0.00002722;0.00149225;1
0:00:00;550041;Pipe;880450;880336;0.01065380;1.31409643;1
0:00:00;550042;Pipe;880336;880672;0.01505464;0.82529774;1
0:00:00;550043;Pipe;880351;880672;-0.09279624;2.86149566;1
0:00:00;550044;Pipe;880336;880351;0.00745959;0.92010569;1
0:00:00;550045;Pipe;880672;880724;-0.06592412;2.03285807;1
0:00:00;550046;Pipe;880178;880009;0.00028726;0.14172687;1
0:00:00;550047;Pipe;880353;880697;0.00679466;0.37248452;1
0:00:00;550048;Pipe;880673;880624;0.00142862;0.70485230;1
0:00:00;550049;Pipe;880672;880673;-0.01181748;0.64783576;1
0:00:00;550050;Pipe;880673;880697;-0.01327644;0.72781612;1
0:00:00;550051;Pipe;880697;880676;0.00809429;0.99839271;1
0:00:00;550052;Pipe;880161;880111;0.00848448;1.04652135;1
0:00:00;550053;Pipe;880111;880475;0.00867107;1.06953606;1
0:00:00;550054;Pipe;880148;880735;0.00165551;0.81679704;1
0:00:00;550055;Pipe;880735;880147;0.00023540;0.11614045;1
0:00:00;550056;Pipe;880092;880742;0.00176476;0.87069824;1
0:00:00;550057;Pipe;880063;880097;-0.00935512;1.15390981;1
0:00:00;550058;Pipe;880304;880396;0.00318953;0.39341337;1
0:00:00;550059;Pipe;880742;880304;0.00101381;0.50019297;1
0:00:00;550060;Pipe;880742;880743;0.00746985;0.23034268;1
0:00:00;550061;Pipe;880743;880374;0.01258579;0.38809960;1
0:00:00;550062;Pipe;880374;880749;-0.02841771;1.55786309;1
0:00:00;550063;Pipe;880749;880680;0.00000479;0.00026251;1
0:00:00;550064;Pipe;880752;880101;-0.01026031;1.26556132;1
0:00:00;550065;Pipe;880345;880753;-0.04798464;1.47967038;1
0:00:00;550066;Pipe;880663;880751;-0.00682437;0.84175398;1
0:00:00;550067;Pipe;880042;880751;-0.00786648;0.97029378;1
0:00:00;550068;Pipe;880105;880106;-0.07434036;1.46712579;1
0:00:00;550069;Pipe;880753;880751;-0.04833253;1.49039789;1
