hour;linkID;link_type;start_node;end_node;flowrate;velocity;status
0:00:00;10101;Pipe;8596;8598;0.15825665;2.16891311;1
0:00:00;10103;Pipe;8598;8600;0.14393340;1.97261253;1
0:00:00;10105;Pipe;8600;8602;0.14001147;1.91886225;1
0:00:00;10107;Pipe;8598;8604;0.01178251;0.36332930;1
0:00:00;10109;Pipe;8604;8606;0.00986603;0.30423229;1
0:00:00;10111;Pipe;8606;8608;0.00678541;0.20923711;1
0:00:00;10113;Pipe;8608;8610;0.00531213;0.16380663;1
0:00:00;10115;Pipe;8610;8612;0.00363496;0.11208884;1
0:00:00;10117;Pipe;8612;8614;0.00243765;0.07516832;1
0:00:00;10119;Pipe;8602;8616;0.13559543;2.67601009;1
0:00:00;10121;Pipe;8616;8618;0.13554739;2.67506195;1
0:00:00;10123;Pipe;8618;8620;0.13218624;2.60872872;1
0:00:00;10125;Pipe;8620;8622;0.13207870;2.60660639;1
0:00:00;10127;Pipe;8622;8624;0.13106964;2.58669235;1
0:00:00;10129;Pipe;8624;8626;0.12695788;2.50554584;1
0:00:00;10131;Pipe;8626;8628;0.12349634;2.43723139;1
0:00:00;10133;Pipe;8628;8630;0.07660990;1.51191564;1
0:00:00;10135;Pipe;8630;8632;0.07511178;1.48235001;1
0:00:00;10137;Pipe;8632;8634;0.07267758;1.43431033;1
0:00:00;10139;Pipe;8634;8636;0.07067252;1.39474004;1
0:00:00;10141;Pipe;8636;8638;0.06809890;1.34394905;1
0:00:00;10143;Pipe;8638;8640;0.06631391;1.30872179;1
0:00:00;10145;Pipe;8640;8642;0.02161848;0.42664606;1
0:00:00;10147;Pipe;8628;8644;0.04641978;1.43141579;1
0:00:00;10149;Pipe;8644;8646;0.04384491;1.35201616;1
0:00:00;10151;Pipe;8646;8648;0.04109118;1.26710116;1
0:00:00;10153;Pipe;8648;8650;0.02824317;0.87091571;1
0:00:00;10155;Pipe;8650;8652;0.02733711;0.84297611;1
0:00:00;10157;Pipe;8652;8654;0.02633183;0.81197711;1
0:00:00;10159;Pipe;8654;8656;0.02515477;0.77568075;1
0:00:00;10161;Pipe;8656;8658;0.02286413;0.70504591;1
0:00:00;10163;Pipe;8658;8660;0.02099677;0.64746325;1
0:00:00;10165;Pipe;8660;8662;0.00482056;0.14864836;1
0:00:00;10167;Pipe;8662;8664;0.00357456;0.11022646;1
0:00:00;10169;Pipe;8660;8666;0.01290082;0.39781410;1
0:00:00;10171;Pipe;8666;8668;0.01042615;0.32150432;1
0:00:00;10173;Pipe;8668;8670;0.00900350;0.27763506;1
0:00:00;10175;Pipe;8670;8672;0.00706780;0.21794508;1
0:00:00;10177;Pipe;8672;8674;-0.01168498;0.36032197;1
0:00:00;10179;Pipe;8674;8676;-0.01282349;0.39542933;1
0:00:00;10181;Pipe;8676;8678;-0.01389208;0.42838093;1
0:00:00;10183;Pipe;8678;8680;-0.02483599;0.76585095;1
0:00:00;10185;Pipe;8680;8682;-0.02808647;0.86608366;1
0:00:00;10187;Pipe;8682;8684;-0.03851380;1.18762446;1
0:00:00;10189;Pipe;8684;8686;-0.04129538;1.27339790;1
0:00:00;10191;Pipe;8686;8640;-0.04315457;1.33072851;1
0:00:00;10193;Pipe;8642;8688;0.00529500;0.16327845;1
0:00:00;10195;Pipe;8642;8690;0.01316017;0.40581146;1
0:00:00;10197;Pipe;8690;8692;0.00940731;0.29008691;1
0:00:00;10199;Pipe;8692;8694;0.00609999;0.18810143;1
0:00:00;10201;Pipe;8694;8696;0.00435116;0.13417394;1
0:00:00;10203;Pipe;8696;8698;-0.00769043;0.23714479;1
0:00:00;10205;Pipe;8698;8700;-0.01015569;0.31316433;1
0:00:00;10207;Pipe;8700;8648;-0.01168255;0.36024707;1
0:00:00;10209;Pipe;8696;8702;0.00992071;0.30591822;1
0:00:00;10211;Pipe;8702;8704;0.00653454;0.20150114;1
0:00:00;10213;Pipe;8704;8706;0.00520462;0.16049137;1
0:00:00;10215;Pipe;8706;8708;0.00443184;0.13666173;1
0:00:00;10219;Pipe;8710;8712;0.00706999;0.21801245;1
0:00:00;10221;Pipe;8712;8714;0.00458138;0.14127283;1
0:00:00;10223;Pipe;8678;8716;0.00860500;0.26534663;1
0:00:00;10225;Pipe;8716;8718;0.00567235;0.17491451;1
0:00:00;10227;Pipe;8718;8720;0.00270222;0.08332663;1
0:00:00;10229;Pipe;8672;8722;0.01582156;0.48787893;1
0:00:00;10231;Pipe;8722;8724;0.00916843;0.28272069;1
0:00:00;10233;Pipe;8724;8726;0.00638454;0.19687586;1
0:00:00;10235;Pipe;8726;8728;0.00570441;0.17590301;1
0:00:00;10237;Pipe;8728;8730;0.00540542;0.16668323;1
0:00:00;10239;Pipe;8730;8732;0.00325959;0.10051378;1
0:00:00;10241;Pipe;8722;8734;0.00483324;0.14903937;1
0:00:00;10243;Pipe;8734;8792;0.00349775;0.10785788;1
0:00:00;10245;Pipe;8736;8726;-0.00009200;0.00283703;1
0:00:00;10247;Pipe;8688;8738;0.00228240;0.28152351;1
0:00:00;10249;Pipe;8708;8740;0.00301258;0.37158797;1
0:00:00;10251;Pipe;8714;8742;0.00298217;0.36783658;1
0:00:00;10253;Pipe;8720;8744;0.00118340;0.14596681;1
0:00:00;10255;Pipe;8732;8746;0.00261409;0.32243577;1
0:00:00;10257;Pipe;8710;8682;-0.00804322;0.24802353;1
0:00:00;10305;Pipe;8792;8736;0.00302761;0.09336051;1
0:00:00;11059;Pipe;9402;4922;0.16669267;0.18649217;1
0:00:00;11067;Pipe;9410;8596;0.15953018;0.34981871;1
0:00:00;5359;Pipe;4922;9410;0.16014731;0.54870617;1
0:00:00;6210;Pipe;5656;4922;-0.00220010;0.00482439;1
0:00:00;550083;Pipe;880081;9402;0.17104943;0.19136642;1
0:00:00;550084;Pipe;880081;7384;-0.17582814;0.19671274;1
1:00:00;10101;Pipe;8596;8598;0.15794012;2.16457504;1
1:00:00;10103;Pipe;8598;8600;0.13997639;1.91838155;1
1:00:00;10105;Pipe;8600;8602;0.13766282;1.88667390;1
1:00:00;10107;Pipe;8598;8604;0.01758258;0.54218213;1
1:00:00;10109;Pipe;8604;8606;0.01390946;0.42891675;1
1:00:00;10111;Pipe;8606;8608;0.01337055;0.41229876;1
1:00:00;10113;Pipe;8608;8610;0.01117488;0.34459230;1
1:00:00;10115;Pipe;8610;8612;0.00739355;0.22798995;1
1:00:00;10117;Pipe;8612;8614;0.00441326;0.13608880;1
1:00:00;10119;Pipe;8602;8616;0.13342326;2.63314176;1
1:00:00;10121;Pipe;8616;8618;0.13259182;2.61673295;1
1:00:00;10123;Pipe;8618;8620;0.12803530;2.52680902;1
1:00:00;10125;Pipe;8620;8622;0.12546113;2.47600706;1
1:00:00;10127;Pipe;8622;8624;0.12160430;2.39989160;1
1:00:00;10129;Pipe;8624;8626;0.11752746;2.31943409;1
1:00:00;10131;Pipe;8626;8628;0.11361240;2.24216934;1
1:00:00;10133;Pipe;8628;8630;0.06850443;1.35195216;1
1:00:00;10135;Pipe;8630;8632;0.06589882;1.30052982;1
1:00:00;10137;Pipe;8632;8634;0.06220183;1.22756887;1
1:00:00;10139;Pipe;8634;8636;0.06048928;1.19377117;1
1:00:00;10141;Pipe;8636;8638;0.06035471;1.19111542;1
1:00:00;10143;Pipe;8638;8640;0.05700776;1.12506247;1
1:00:00;10145;Pipe;8640;8642;0.01797080;0.35465828;1
1:00:00;10147;Pipe;8628;8644;0.04262643;1.31444269;1
1:00:00;10149;Pipe;8644;8646;0.03913336;1.20672925;1
1:00:00;10151;Pipe;8646;8648;0.03550857;1.09495407;1
1:00:00;10153;Pipe;8648;8650;0.02813717;0.86764721;1
1:00:00;10155;Pipe;8650;8652;0.02642193;0.81475534;1
1:00:00;10157;Pipe;8652;8654;0.02280829;0.70332415;1
1:00:00;10159;Pipe;8654;8656;0.01992055;0.61427677;1
1:00:00;10161;Pipe;8656;8658;0.01839650;0.56728051;1
1:00:00;10163;Pipe;8658;8660;0.01679915;0.51802426;1
1:00:00;10165;Pipe;8660;8662;0.00119688;0.03690737;1
1:00:00;10167;Pipe;8662;8664;0.00063263;0.01950784;1
1:00:00;10169;Pipe;8660;8666;0.01471699;0.45381809;1
1:00:00;10171;Pipe;8666;8668;0.01219941;0.37618519;1
